"seqnames","start","end","width","strand","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr8",71507711,71508135,425,"*",425,71508126,22,23.9672,12.1815,19.5613,"RARG_Treated_vs_Input_peak_471","Exon (ENSMUST00000048452.5/84094, exon 3 of 6)",8,71497765,71511752,13988,2,"84094","ENSMUST00000048452.5",3617,"ENSMUSG00000034845","Plvap","plasmalemma vesicle associated protein"
"chr8",79639802,79640158,357,"*",357,79639929,18,18.4303,10.063,14.2867,"RARG_Treated_vs_Input_peak_472","Promoter (<=1kb)",8,79639704,79677672,37969,1,"73945","ENSMUST00000173286.7",98,"ENSMUSG00000036990","Otud4","OTU domain containing 4"
"chr8",83607912,83608125,214,"*",214,83607921,21,25.0165,13.0944,20.5664,"RARG_Treated_vs_Input_peak_473","Promoter (<=1kb)",8,83573099,83607971,34873,2,"106529","ENSMUST00000211972.1",0,"ENSMUSG00000031708","Tecr","trans-2,3-enoyl-CoA reductase"
"chr8",83972440,83972689,250,"*",250,83972445,13,9.73506,6.00304,5.94116,"RARG_Treated_vs_Input_peak_474","Promoter (<=1kb)",8,83972993,83996443,23451,1,"18747","ENSMUST00000005606.7",-304,"ENSMUSG00000005469","Prkaca","protein kinase, cAMP dependent, catalytic, alpha"
"chr8",84559136,84559517,382,"*",382,84559511,24,19.6941,9.0051,15.4994,"RARG_Treated_vs_Input_peak_475","Exon (ENSMUST00000238701.1/12286, exon 21 of 49)",8,84547094,84554084,6991,1,"12286","ENSMUST00000129620.1",12042,"ENSMUSG00000034656","Cacna1a","calcium channel, voltage-dependent, P/Q type, alpha 1A subunit"
"chr8",88199805,88200045,241,"*",241,88200036,56,63.1446,20.5316,57.9295,"RARG_Treated_vs_Input_peak_476","Promoter (<=1kb)",8,88199214,88259722,60509,1,"214627","ENSMUST00000118952.7",591,"ENSMUSG00000036779","Tent4b","terminal nucleotidyltransferase 4B"
"chr8",93344540,93344757,218,"*",218,93344666,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_477","Distal Intergenic",8,93302369,93337308,34940,2,"12623","ENSMUST00000044602.7",-7232,"ENSMUSG00000057074","Ces1g","carboxylesterase 1G"
"chr8",94666667,94666940,274,"*",274,94666802,47,63.9454,25.4224,58.7221,"RARG_Treated_vs_Input_peak_478","Promoter (<=1kb)",8,94666723,94673289,6567,1,"107566","ENSMUST00000109527.5",0,"ENSMUSG00000031776","Arl2bp","ADP-ribosylation factor-like 2 binding protein"
"chr8",106059604,106059823,220,"*",220,106059814,7,7.28305,5.37475,3.57547,"RARG_Treated_vs_Input_peak_479","Promoter (<=1kb)",8,106059633,106092576,32944,1,"18021","ENSMUST00000212577.1",0,"ENSMUSG00000031902","Nfatc3","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3"
"chr8",111056504,111056863,360,"*",360,111056598,28,32.0608,14.9132,27.3203,"RARG_Treated_vs_Input_peak_480","Promoter (<=1kb)",8,111056339,111057664,1326,1,"72544","ENSMUST00000210390.1",165,"ENSMUSG00000109941","Exosc6","exosome component 6"
"chr8",120228652,120228891,240,"*",240,120228662,24,26.8497,13.2408,22.3077,"RARG_Treated_vs_Input_peak_481","Promoter (<=1kb)",8,120228456,120553634,325179,1,"382034","ENSMUST00000180448.2",196,"ENSMUSG00000031822","Gse1","genetic suppressor element 1, coiled-coil protein"
"chr8",123168929,123169211,283,"*",283,123168958,53,65.2053,23.1546,59.9725,"RARG_Treated_vs_Input_peak_482","Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",8,123157271,123158315,1045,2,"57429","ENSMUST00000152722.1",-10614,"ENSMUSG00000000739","Sult5a1","sulfotransferase family 5A, member 1"
"chr8",123332733,123332959,227,"*",227,123332950,16,15.791,9.00375,11.7514,"RARG_Treated_vs_Input_peak_483","Promoter (<=1kb)",8,123332713,123369515,36803,1,"234857","ENSMUST00000010298.6",20,"ENSMUSG00000010154","Spire2","spire type actin nucleation factor 2"
"chr8",126593588,126593877,290,"*",290,126593872,21,26.1105,13.7111,21.6212,"RARG_Treated_vs_Input_peak_484","Promoter (<=1kb)",8,126588296,126593986,5691,2,"270110","ENSMUST00000054960.7",109,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"chr8",127064260,127064611,352,"*",352,127064264,16,9.56973,5.27909,5.78918,"RARG_Treated_vs_Input_peak_485","Promoter (<=1kb)",8,127064295,127610805,546511,1,"93742","ENSMUST00000026921.12",0,"ENSMUSG00000025812","Pard3","par-3 family cell polarity regulator"
"chr9",3000932,3001498,567,"*",567,3000971,5647,103.676,1.35347,98.1693,"RARG_Treated_vs_Input_peak_486","Exon (ENSMUST00000151376.2/ENSMUST00000151376.2, exon 1 of 4)",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",37245,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"chr9",3009787,3010049,263,"*",263,3010033,834,6.57616,1.19448,2.90185,"RARG_Treated_vs_Input_peak_487","Distal Intergenic",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",28694,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"chr9",3013240,3013508,269,"*",269,3013486,922,8.00957,1.20901,4.28063,"RARG_Treated_vs_Input_peak_488","Exon (ENSMUST00000143083.2/ENSMUST00000143083.2, exon 2 of 4)",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",25235,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"chr9",3020242,3020539,298,"*",298,3020507,2260,65.8217,1.46852,60.5846,"RARG_Treated_vs_Input_peak_489","Exon (ENSMUST00000179272.1/ENSMUST00000179272.1, exon 3 of 5)",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",18204,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"chr9",3024062,3024571,510,"*",510,3024473,19514,815.695,1.60409,809.075,"RARG_Treated_vs_Input_peak_490","Exon (ENSMUST00000099046.3/ENSMUST00000099046.3, exon 3 of 5)",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",14172,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"chr9",3034645,3035241,597,"*",597,3035121,2040,26.2528,1.2788,21.7602,"RARG_Treated_vs_Input_peak_491","Exon (ENSMUST00000178641.1/ENSMUST00000178641.1, exon 1 of 4)",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",3502,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"chr9",14847145,14847403,259,"*",259,14847274,14,16.983,10.0777,12.8953,"RARG_Treated_vs_Input_peak_492","Intron (ENSMUST00000159268.1/ENSMUST00000159268.1, intron 1 of 1)",9,14860210,14870789,10580,1,"14608","ENSMUST00000034408.11",-12807,"ENSMUSG00000031932","Gpr83","G protein-coupled receptor 83"
"chr9",15164966,15165211,246,"*",246,15165064,5,4.62822,3.87632,1.13463,"RARG_Treated_vs_Input_peak_493","Distal Intergenic",9,15051841,15112108,60268,2,"244698","ENSMUST00000159985.1",-52858,"ENSMUSG00000031936","Hephl1","hephaestin-like 1"
"chr9",20878146,20878399,254,"*",254,20878303,25,28.3168,13.7704,23.7159,"RARG_Treated_vs_Input_peak_494","Promoter (1-2kb)",9,20873808,20879727,5920,2,"70726","ENSMUST00000043726.7",1328,"ENSMUSG00000038742","Angptl6","angiopoietin-like 6"
"chr9",30074768,30074993,226,"*",226,30074773,17,17.099,9.53338,13.0013,"RARG_Treated_vs_Input_peak_495","Distal Intergenic",9,29941548,29963141,21594,2,"235106","ENSMUST00000151977.1",-111627,"ENSMUSG00000059974","Ntm","neurotrimin"
"chr9",43825635,43825861,227,"*",227,43825744,6,4.87439,4.00865,1.31395,"RARG_Treated_vs_Input_peak_496","Intron (ENSMUST00000216905.1/ENSMUST00000216905.1, intron 2 of 2)",9,43794121,43805875,11755,1,"58235","ENSMUST00000216893.1",31514,"ENSMUSG00000032012","Nectin1","nectin cell adhesion molecule 1"
"chr9",44999260,44999499,240,"*",240,44999490,16,15.791,9.00375,11.7514,"RARG_Treated_vs_Input_peak_497","Promoter (2-3kb)",9,44999536,45002387,2852,2,"12501","ENSMUST00000214582.1",2888,"ENSMUSG00000032093","Cd3e","CD3 antigen, epsilon polypeptide"
"chr9",47531174,47531419,246,"*",246,47531402,11,11.1008,7.22364,7.25495,"RARG_Treated_vs_Input_peak_498","Promoter (<=1kb)",9,47530373,47850390,320018,1,"54725","ENSMUST00000034581.3",801,"ENSMUSG00000032076","Cadm1","cell adhesion molecule 1"
"chr9",50297908,50298126,219,"*",219,50298074,6,5.88989,4.60671,2.25639,"RARG_Treated_vs_Input_peak_499","Distal Intergenic",9,50232523,50233182,660,2,"71873","ENSMUST00000215655.1",-64726,NA,"2310003N18Rik","RIKEN cDNA 2310003N18 gene"
"chr9",54501603,54501842,240,"*",240,54501744,18,22.0043,12.127,17.6889,"RARG_Treated_vs_Input_peak_500","Promoter (<=1kb)",9,54365158,54501626,136469,2,"235380","ENSMUST00000118163.7",0,"ENSMUSG00000041268","Dmxl2","Dmx-like 2"
"chr9",65391073,65391363,291,"*",291,65391354,32,42.7503,19.6416,37.7583,"RARG_Treated_vs_Input_peak_501","Promoter (<=1kb)",9,65388684,65391652,2969,2,"74492","ENSMUST00000068307.3",289,"ENSMUSG00000054978","Kbtbd13","kelch repeat and BTB (POZ) domain containing 13"
"chr9",67700021,67700236,216,"*",216,67700227,12,14.0365,8.73396,10.0758,"RARG_Treated_vs_Input_peak_502","Exon (ENSMUST00000216655.1/ENSMUST00000216655.1, exon 1 of 1)",9,67727717,67727780,64,2,"102466824","ENSMUST00000184532.1",27544,"ENSMUSG00000098937","Mir7241","microRNA 7241"
"chr9",83090411,83090768,358,"*",358,83090722,6,4.3985,3.70743,0.931353,"RARG_Treated_vs_Input_peak_503","Distal Intergenic",9,83109948,83110825,878,2,"94353","ENSMUST00000189777.1",20057,"ENSMUSG00000066456","Hmgn3","high mobility group nucleosomal binding domain 3"
"chr9",83877470,83877746,277,"*",277,83877631,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_504","Distal Intergenic",9,83834766,83843091,8326,1,"22137","ENSMUST00000191484.1",42704,"ENSMUSG00000038379","Ttk","Ttk protein kinase"
"chr9",86695882,86696115,234,"*",234,86695883,16,11.0362,6.12347,7.19345,"RARG_Treated_vs_Input_peak_505","Promoter (<=1kb)",9,86581371,86695953,114583,2,"17436","ENSMUST00000034989.14",0,"ENSMUSG00000032418","Me1","malic enzyme 1, NADP(+)-dependent, cytosolic"
"chr9",106488670,106488974,305,"*",305,106488736,5,4.28364,3.6745,0.831504,"RARG_Treated_vs_Input_peak_506","Distal Intergenic",9,106484464,106485424,961,1,"27966","ENSMUST00000131618.1",4206,"ENSMUSG00000041506","Rrp9","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein"
"chr9",107999339,107999612,274,"*",274,107999468,8,6.36927,4.76669,2.70001,"RARG_Treated_vs_Input_peak_507","Promoter (1-2kb)",9,107998027,108032138,34112,1,"27399","ENSMUST00000176459.1",1312,"ENSMUSG00000032594","Ip6k1","inositol hexaphosphate kinase 1"
"chr9",114562365,114562871,507,"*",507,114562530,25,16.6526,7.09548,12.5858,"RARG_Treated_vs_Input_peak_508","Promoter (1-2kb)",9,114507133,114564369,57237,2,"636931","ENSMUST00000111816.2",1498,"ENSMUSG00000079259","Trim71","tripartite motif-containing 71"
"chr9",118998201,118998418,218,"*",218,118998387,7,6.03306,4.65688,2.39634,"RARG_Treated_vs_Input_peak_509","Intron (ENSMUST00000073109.11/69274, intron 1 of 7)",9,119031796,119031885,90,1,"387218","ENSMUST00000083579.1",-33378,"ENSMUSG00000065513","Mir26a-1","microRNA 26a-1"
"chr9",119578680,119579036,357,"*",357,119579023,17,16.7903,9.34727,12.7214,"RARG_Treated_vs_Input_peak_510","Promoter (<=1kb)",9,119483410,119579016,95607,2,"20271","ENSMUST00000117911.7",0,"ENSMUSG00000032511","Scn5a","sodium channel, voltage-gated, type V, alpha"
"chrX",5456002,5456262,261,"*",261,5456060,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_512","Distal Intergenic",20,5466898,5469265,2368,2,"17870","ENSMUST00000058404.4",13003,"ENSMUSG00000044597","Mycs","myc-like oncogene, s-myc protein"
"chrX",24412742,24413115,374,"*",374,24413000,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_513","Intron (ENSMUST00000134724.2/ENSMUST00000134724.2, intron 3 of 6)",20,24474308,24500760,26453,2,"546272","ENSMUST00000120734.1",87645,"ENSMUSG00000084063","Gm5934","predicted gene 5934"
"chrX",33024312,33024729,418,"*",418,33024355,8,4.95612,3.8591,1.36,"RARG_Treated_vs_Input_peak_514","Distal Intergenic",20,32973938,32975845,1908,1,"100040533","ENSMUST00000178747.2",50374,"ENSMUSG00000118409","Btbd35f5","BTB domain containing 35, family member 5"
"chrX",41603891,41604154,264,"*",264,41604013,7,7.26464,5.36486,3.57045,"RARG_Treated_vs_Input_peak_515","Intron (ENSMUST00000128197.7/53623, intron 11 of 11)",20,41610197,41621262,11066,1,"53623","ENSMUST00000126843.1",-6043,"ENSMUSG00000001986","Gria3","glutamate receptor, ionotropic, AMPA3 (alpha 3)"
"chrX",52164970,52165208,239,"*",239,52165191,19,22.2526,12.0394,17.9296,"RARG_Treated_vs_Input_peak_516","Promoter (<=1kb)",20,52053021,52165252,112232,2,"14735","ENSMUST00000033450.2",44,"ENSMUSG00000031119","Gpc4","glypican 4"
"chrX",54269895,54270143,249,"*",249,54269999,6,6.06571,4.7029,2.4084,"RARG_Treated_vs_Input_peak_517","Distal Intergenic",20,54350695,54365856,15162,1,"625508","ENSMUST00000180268.1",-80552,"ENSMUSG00000136460","Gm14596","predicted gene 14596"
"chrX",54516463,54516737,275,"*",275,54516611,6,4.3985,3.70743,0.931353,"RARG_Treated_vs_Input_peak_518","Distal Intergenic",20,54531208,54548016,16809,1,"100040867","ENSMUST00000180150.7",-14471,"ENSMUSG00000096468","Gm16405","predicted gene 16405"
"chrX",71664421,71664642,222,"*",222,71664431,9,5.83736,4.28788,2.20701,"RARG_Treated_vs_Input_peak_519","Promoter (<=1kb)",20,71663966,71667392,3427,1,"14765","ENSMUST00000144712.6",455,"ENSMUSG00000056380","Gpr50","G-protein-coupled receptor 50"
"chrX",95499796,95500108,313,"*",313,95499965,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_520","Intron (ENSMUST00000134899.2/70392, intron 2 of 3)",20,95470201,95478129,7929,2,"70392","ENSMUST00000033549.2",-21667,"ENSMUSG00000031204","Asb12","ankyrin repeat and SOCS box-containing 12"
"chrX",120705710,120706017,308,"*",308,120705737,6,6.06571,4.7029,2.4084,"RARG_Treated_vs_Input_peak_521","Intron (ENSMUST00000050239.15/245578, intron 8 of 10)",20,120401364,120906344,504981,1,"245578","ENSMUST00000191653.1",304346,"ENSMUSG00000034755","Pcdh11x","protocadherin 11 X-linked"
"chrX",142631539,142631763,225,"*",225,142631758,9,9.86411,6.71843,6.05598,"RARG_Treated_vs_Input_peak_522","Exon (ENSMUST00000155951.1/ENSMUST00000155951.1, exon 3 of 3)",20,142681406,142843494,162089,1,"209497","ENSMUST00000112889.7",-49643,"ENSMUSG00000047045","Tmem164","transmembrane protein 164"
"chrX",149071622,149071880,259,"*",259,149071760,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_523","Promoter (2-3kb)",20,149074282,149138152,63871,1,"100039890","ENSMUST00000179348.7",-2402,"ENSMUSG00000094941","Gm15093","predicted gene 15093"
"chrX",149716964,149717289,326,"*",326,149717189,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_524","Exon (ENSMUST00000121179.1/ENSMUST00000121179.1, exon 1 of 1)",20,149784473,149826694,42222,1,"434869","ENSMUST00000101180.7",-67184,"ENSMUSG00000094378","Gm15097","predicted gene 15097"
"chrX",158042942,158043174,233,"*",233,158043167,15,11.871,6.86061,7.99531,"RARG_Treated_vs_Input_peak_525","Promoter (<=1kb)",20,157821436,158043294,221859,2,"245684","ENSMUST00000026750.14",120,"ENSMUSG00000025658","Cnksr2","connector enhancer of kinase suppressor of Ras 2"
"chrY",2662638,2663017,380,"*",380,2662828,17,21.6085,12.0932,17.3027,"RARG_Treated_vs_Input_peak_526","Promoter (<=1kb)",21,2662471,2663658,1188,2,"21674","ENSMUST00000091178.1",641,"ENSMUSG00000069036","Sry","sex determining region of Chr Y"
